image_name,DER,MSB,PSNR,SSIM
0.pgm,2.8667640686035156,5,51.15002578062939,0.9966526289105458
1.pgm,4.1786041259765625,6,51.143423567643154,0.9942308206789197
2.pgm,3.7069931030273438,6,51.14674000804123,0.9954070848582866
3.pgm,2.8525543212890625,5,51.14216398403229,0.997334579346005
4.pgm,2.21820068359375,4,51.1514537091124,0.9985401453701231
5.pgm,2.4437103271484375,4,51.143556176645276,0.9981248303891422
6.pgm,3.4342803955078125,6,51.1387185694771,0.9951260793037978
7.pgm,2.6819610595703125,4,51.13378710899275,0.9977095357202699
8.pgm,2.4008636474609375,4,51.13911597783978,0.9977603538579674
9.pgm,3.4349441528320312,6,51.15298178045974,0.9952199821440609
10.pgm,2.896747589111328,5,51.141567466646684,0.9962610958083418
11.pgm,2.2037200927734375,4,51.14292631994466,0.9985183378048567
12.pgm,3.63043212890625,6,51.15181906856877,0.9953625347698081
13.pgm,3.0591392517089844,5,51.14382140679752,0.9956346428545023
14.pgm,2.489032745361328,5,51.14813366857228,0.996682786832282
15.pgm,3.0203628540039062,5,51.13669897238517,0.9958669791411937
16.pgm,1.997314453125,3,51.13789075216873,0.9985654331635646
17.pgm,2.200958251953125,4,51.144053496468906,0.9980704059380286
18.pgm,1.981414794921875,4,51.12820047676405,0.9985461773578078
19.pgm,3.026142120361328,5,51.13534206584621,0.9965583659389888
20.pgm,2.1116180419921875,4,51.139480300787746,0.997891403014896
21.pgm,2.7030487060546875,4,51.13974528212932,0.9968029615610144
22.pgm,3.6311874389648438,6,51.13097636610523,0.9950456452811531
23.pgm,2.8102493286132812,5,51.13342326330496,0.9962449106541383
24.pgm,2.9715347290039062,5,51.12876212070678,0.9958275402505139
25.pgm,2.6366615295410156,5,51.14428559854396,0.9978573005260329
26.pgm,2.9601097106933594,5,51.13719550755053,0.9961851184842078
27.pgm,3.80401611328125,5,51.16296067218279,0.9944782227437945
28.pgm,3.8683319091796875,6,51.14969377151518,0.9945328557848916
29.pgm,3.9093017578125,5,51.12397395895989,0.9942956635990299
30.pgm,3.5174179077148438,5,51.13507735301906,0.9949705064146966
31.pgm,3.090381622314453,5,51.14863151288062,0.996559603388922
32.pgm,4.00433349609375,6,51.1496605719997,0.9940731372454966
33.pgm,4.545890808105469,6,51.14113669948477,0.9932049492389146
34.pgm,2.3965606689453125,4,51.147635881326735,0.9979524905448113
35.pgm,2.5581817626953125,4,51.14087163323595,0.9981507411922911
36.pgm,3.3902549743652344,5,51.143224661731786,0.9964641607790051
37.pgm,4.060840606689453,5,51.15650503664227,0.9944353714533366
38.pgm,4.2838897705078125,6,51.152948555799746,0.9939202033287413
39.pgm,2.402435302734375,4,51.13339018793574,0.9971336424795478
40.pgm,3.1237030029296875,5,51.14979337158442,0.9956603808107625
41.pgm,4.770744323730469,6,51.15647178501761,0.9928218324750147
42.pgm,2.88238525390625,5,51.13015002309868,0.9959064474849092
43.pgm,2.472900390625,4,51.14740360013662,0.9973094524154676
44.pgm,3.3102035522460938,5,51.129918675229725,0.9948407083547931
45.pgm,3.7296981811523438,6,51.13775831604126,0.9942152984111462
46.pgm,3.4476470947265625,6,51.14790136075734,0.9943809098351528
47.pgm,4.058830261230469,6,51.12337993463703,0.9937212261217111
48.pgm,3.6356735229492188,5,51.13468031402878,0.9947244776929658
49.pgm,3.1026458740234375,4,51.141733157701985,0.9967431965112301
50.pgm,3.0249595642089844,5,51.15909944807193,0.9959784917795352
51.pgm,3.4899330139160156,5,51.1302822274143,0.9951000443790182
52.pgm,3.8080978393554688,5,51.13749345590142,0.9942772733743468
53.pgm,2.8763198852539062,5,51.148200044516145,0.9969041345097489
54.pgm,4.072906494140625,6,51.150424225072804,0.993580845628035
55.pgm,4.6478118896484375,6,51.14720451186127,0.9933622450948777
56.pgm,3.9310684204101562,6,51.15128764679256,0.9945520678069105
57.pgm,4.329002380371094,6,51.145446295020875,0.9936488476617226
58.pgm,2.8423309326171875,4,51.13663277198551,0.9977905912346376
59.pgm,3.3667945861816406,5,51.13742724339026,0.9959053499678405
60.pgm,4.290000915527344,6,51.14213084202795,0.9938073569667553
61.pgm,3.605438232421875,6,51.15840080020865,0.9948782570112661
62.pgm,4.602836608886719,6,51.13167061575902,0.993314576664367
63.pgm,4.455940246582031,6,51.1220601714096,0.9932954048988688
64.pgm,3.8844871520996094,5,51.141931995312966,0.9938625499658132
65.pgm,2.6101837158203125,4,51.142528562773286,0.9968486240361257
66.pgm,4.430328369140625,6,51.147469964923246,0.9940704885034981
67.pgm,4.169197082519531,6,51.13891726911275,0.9937901197243756
68.pgm,4.373359680175781,6,51.163093879090724,0.9931318517882325
69.pgm,3.2964324951171875,5,51.13038138329213,0.995564777125223
70.pgm,3.284015655517578,5,51.139811529990986,0.9959105124979727
71.pgm,4.35772705078125,6,51.13653347327805,0.9925140244358506
72.pgm,3.175182342529297,5,51.14471667816703,0.9962727095750499
73.pgm,3.7385787963867188,6,51.134812656325806,0.9943986439124897
74.pgm,2.6558876037597656,5,51.134150985165554,0.9962751484776592
75.pgm,1.7735710144042969,3,51.15035781512695,0.9990039548086805
76.pgm,3.7952804565429688,5,51.15191871739156,0.9947404216180779
77.pgm,3.7601089477539062,5,51.134514891828495,0.9948129466795762
78.pgm,3.7401580810546875,5,51.14229655457883,0.99537829400732
79.pgm,2.6531982421875,5,51.15404510380748,0.9968584550031065
80.pgm,2.33135986328125,4,51.13557370280634,0.9982688905797071
81.pgm,3.2499313354492188,5,51.153048230542275,0.9953908698906566
82.pgm,2.726287841796875,4,51.14050719355745,0.9974168159370685
83.pgm,2.7638092041015625,4,51.14521413090752,0.9967960477378628
84.pgm,2.796539306640625,4,51.13286101628334,0.9966461835439115
85.pgm,4.555183410644531,6,51.138652338285375,0.9926621164460404
86.pgm,4.3078765869140625,6,51.13891726911275,0.9931977665111844
